molecular formula,substance name,CAS No.,"temperature, Tmin (K)","temperature, Tmax (K)",A,B,C,D,E,F,G
C7H12O,4-heptenal,6728-31-0,150.0,1500.0,57.884356452444,0.19667839467418,2.9842936312006e-05,1.0202338914154e-06,-1.9802147795031e-09,1.2942752473548e-12,-2.8885161299543e-16
C7H12O,methylcyclohexanone,1331-22-2,150.0,1500.0,51.545687721611,0.15980074319695,-2.0061647580548e-05,1.7212534272926e-06,-3.2432624895163e-09,2.1600404180625e-12,-4.9584332492289e-16
C7H12O,(R)-(+)-3-methylcyclohexanone,13368-65-5,150.0,1500.0,53.157574498626,0.16479787717229,-2.0688996148201e-05,1.7750787963055e-06,-3.3446826505573e-09,2.2275871083391e-12,-5.113488567643e-16
C7H12O,2-methylcyclohexanone,583-60-8,150.0,1500.0,50.895473147103,0.15778496325173,-1.9808583866451e-05,1.6995409615517e-06,-3.2023508919277e-09,2.1327929457031e-12,-4.8958859134308e-16
C7H12O,3-methylcyclohexanone,591-24-2,150.0,1500.0,53.593714685836,0.16614998900619,-2.0858743089538e-05,1.7896427280552e-06,-3.3721246593559e-09,2.2458637195256e-12,-5.1554430400649e-16
C7H12O,(S)-3-methylcyclohexanone,24965-87-5,150.0,1500.0,52.019493480335,0.16126962510256,-2.0246054537304e-05,1.7370751182989e-06,-3.2730744235015e-09,2.1798954194154e-12,-5.0040109602834e-16
C7H12O2,butyl acrylate,141-32-2,150.0,1500.0,49.904356898294,0.47762932336053,2.027933925802e-05,-3.3813012909829e-07,1.4579860614557e-10,3.8205487571915e-14,-2.4638984136626e-17
C7H12O2,isobutyl acrylate,106-63-8,150.0,1500.0,109.68603283025,-0.37122603569526,0.0037873881622638,-7.9451334477946e-06,7.8882504358347e-09,-3.8234145686902e-12,7.2519542124356e-16
C7H12O2,propyl methacrylate,2210-28-8,150.0,1500.0,119.30064136,-0.59089332874979,0.0043457455682024,-8.4905733454117e-06,8.0541155879933e-09,-3.7791560832785e-12,7.0017695987957e-16
C7H12O2,isopropyl methacrylate,4655-34-9,150.0,1500.0,109.68603283025,-0.37122603569526,0.0037873881622638,-7.9451334477946e-06,7.8882504358347e-09,-3.8234145686902e-12,7.2519542124356e-16
C7H12O2,allyl butanoate,2051-78-7,150.0,1500.0,109.68603283025,-0.37122603569526,0.0037873881622638,-7.9451334477946e-06,7.8882504358347e-09,-3.8234145686902e-12,7.2519542124356e-16
C7H12O2,cyclohexyl formate,4351-54-6,150.0,1500.0,161.3040592218,-1.193760555031,0.0067514877340971,-1.2662989206725e-05,1.1772525908408e-08,-5.4392569381437e-12,9.9378694369119e-16
C7H12O2,cyclopentaneacetic acid,1123-00-8,150.0,1500.0,158.32425404477,-1.094085957704,0.0062392682302159,-1.1814254582624e-05,1.1089533557993e-08,-5.1654912565345e-12,9.4986793865382e-16
C7H12O2,"2,2-dimethyl-4-pentenoic acid",16386-93-9,150.0,1500.0,157.08981827473,-0.83198530347263,0.0047682138938133,-9.2537871711726e-06,9.0249607029181e-09,-4.3824230017005e-12,8.3835908164604e-16
C7H12O2,2-heptenoic acid,18999-28-5,150.0,1500.0,169.13328800978,-0.89577040393612,0.0051337744401376,-9.96323929937e-06,9.7168695896023e-09,-4.7184064503297e-12,9.0263283508705e-16
C7H12O2,4-heptenoic acid,35194-37-7,150.0,1500.0,157.08981827473,-0.83198530347263,0.0047682138938133,-9.2537871711726e-06,9.0249607029181e-09,-4.3824230017005e-12,8.3835908164604e-16
C7H12O2,5-heptenoic acid,3593-07-08 00:00:00,150.0,1500.0,164.67703780381,-0.87216903534867,0.0049985119866771,-9.700732208572e-06,9.4608537404277e-09,-4.5940879315102e-12,8.7885065813073e-16
C7H12O2,6-heptenoic acid,1119-60-4,150.0,1500.0,168.49045072653,-0.89236578363096,0.0051142621270695,-9.9253712848743e-06,9.6799379704259e-09,-4.7004728567022e-12,8.9920213223047e-16
C7H12O2,2-methyl-3-hexenoic acid,73513-50-5,150.0,1500.0,157.08981827473,-0.83198530347263,0.0047682138938133,-9.2537871711726e-06,9.0249607029181e-09,-4.3824230017005e-12,8.3835908164604e-16
C7H12O2,3-methyl-3-hexenoic acid,35205-71-1,150.0,1500.0,157.08981827473,-0.83198530347263,0.0047682138938133,-9.2537871711726e-06,9.0249607029181e-09,-4.3824230017005e-12,8.3835908164604e-16
C7H12O2,4-methyl-2-hexenoic acid,37549-83-0,150.0,1500.0,157.08981827473,-0.83198530347263,0.0047682138938133,-9.2537871711726e-06,9.0249607029181e-09,-4.3824230017005e-12,8.3835908164604e-16
C7H12O2,4-methyl-3-hexenoic acid,55665-79-7,150.0,1500.0,157.08981827473,-0.83198530347263,0.0047682138938133,-9.2537871711726e-06,9.0249607029181e-09,-4.3824230017005e-12,8.3835908164604e-16
C7H12O2,5-methyl-2-hexenoic acid,41653-96-7,150.0,1500.0,169.13328800978,-0.89577040393612,0.0051337744401376,-9.96323929937e-06,9.7168695896023e-09,-4.7184064503297e-12,9.0263283508705e-16
C7H12O2,5-methyl-4-hexenoic acid,5636-65-7,150.0,1500.0,157.27124083114,-0.83294616082345,0.0047737206897825,-9.2644743423723e-06,9.035383603179e-09,-4.3874842490113e-12,8.3932730006383e-16
C7H12O2,trans-2-methyl-2-hexenoic acid,97961-66-5,150.0,1500.0,143.31502586546,-0.75903070361765,0.0043501017765799,-8.4423469479875e-06,8.2335856701036e-09,-3.9981398717619e-12,7.6484558197648e-16
C7H12O2,ethyl 3-methyl-2-butenoate,638-10-8,150.0,1500.0,109.68603283025,-0.37122603569526,0.0037873881622638,-7.9451334477946e-06,7.8882504358347e-09,-3.8234145686902e-12,7.2519542124356e-16
C7H12O2,ethyl trans-2-methyl-2-butenoate,5837-78-5,150.0,1500.0,109.68603283025,-0.37122603569526,0.0037873881622638,-7.9451334477946e-06,7.8882504358347e-09,-3.8234145686902e-12,7.2519542124356e-16
C7H12O2,methyl 3-hexenoate,2396-78-3,150.0,1500.0,109.68603283025,-0.37122603569526,0.0037873881622638,-7.9451334477946e-06,7.8882504358347e-09,-3.8234145686902e-12,7.2519542124356e-16
C7H12O2,methyl 2-methyl-2-pentenoate,10478-12-3,150.0,1500.0,93.0,-0.069420035683661,0.0018627321387178,-3.0872321429239e-06,2.2291867719445e-09,-7.337499676533e-13,8.4738256582483e-17
C7H12O2,methyl 3-methyl-3-pentenoate,2258-58-4,150.0,1500.0,93.0,-0.069420035683661,0.0018627321387178,-3.0872321429239e-06,2.2291867719445e-09,-7.337499676533e-13,8.4738256582483e-17
C7H12O2,methyl cis-3-methyl-2-pentenoate,17447-00-6,150.0,1500.0,93.0,-0.069420035683661,0.0018627321387178,-3.0872321429239e-06,2.2291867719445e-09,-7.337499676533e-13,8.4738256582483e-17
C7H12O2,methyl trans-3-methyl-2-pentenoate,17447-01-7,150.0,1500.0,93.0,-0.069420035683661,0.0018627321387178,-3.0872321429239e-06,2.2291867719445e-09,-7.337499676533e-13,8.4738256582483e-17
C7H12O2,tert-butyl acrylate,1663-39-4,150.0,1500.0,93.0,-0.069420035683661,0.0018627321387178,-3.0872321429239e-06,2.2291867719445e-09,-7.337499676533e-13,8.4738256582483e-17
C7H12O2,methyl trans-2-methyl-2-pentenoate,1567-14-2,150.0,1500.0,93.0,-0.069420035683661,0.0018627321387178,-3.0872321429239e-06,2.2291867719445e-09,-7.337499676533e-13,8.4738256582483e-17
C7H12O2,4-pentenyl acetate,1576-85-8,150.0,1500.0,93.0,-0.069420035683661,0.0018627321387178,-3.0872321429239e-06,2.2291867719445e-09,-7.337499676533e-13,8.4738256582483e-17
C7H12O2,vinyl pivalate,3377-92-2,150.0,1500.0,183.74270556173,-1.1334278821702,0.0062230974410555,-1.1628633519044e-05,1.0797287056609e-08,-4.990778615605e-12,9.1285178779844e-16
C7H12O2,"3,3-dimethylallyl acetate",1191-16-8,150.0,1500.0,93.0,-0.069420035683661,0.0018627321387178,-3.0872321429239e-06,2.2291867719445e-09,-7.337499676533e-13,8.4738256582483e-17
C7H12O2,cis-3-hexenyl formate,33467-73-1,150.0,1500.0,93.0,-0.069420035683661,0.0018627321387178,-3.0872321429239e-06,2.2291867719445e-09,-7.337499676533e-13,8.4738256582483e-17
C7H12O3,"1,2-propanediol 1-methacrylate",923-26-2,150.0,1500.0,246.69024377976,-1.6350218105224,0.0085122836685023,-1.6386357268896e-05,1.5684492532958e-08,-7.408295296484e-12,1.3747068931932e-15
C7H12O4,diethyl malonate,105-53-3,150.0,1500.0,146.10595645446,-0.87103453104058,0.0060180026024119,-1.2060881306294e-05,1.1689291246175e-08,-5.5617704248049e-12,1.038932457089e-15
C7H12O4,heptanedioic acid,111-16-0,150.0,1500.0,-227.73941996359,2.9569504904088,-0.0080587188918931,1.2972437135781e-05,-1.1526623323455e-08,5.2317064537634e-12,-9.4696541418275e-16
C7H13Br,cis-1-bromo-1-heptene,39924-57-7,150.0,1500.0,93.883304620144,-0.25430551519736,0.0031200547177405,-6.6052132094832e-06,6.6960247689911e-09,-3.350117826731e-12,6.5862776005263e-16
C7H13Br,trans-1-bromo-1-heptene,53434-74-5,150.0,1500.0,93.883304620144,-0.25430551519736,0.0031200547177405,-6.6052132094832e-06,6.6960247689911e-09,-3.350117826731e-12,6.5862776005263e-16
C7H13Br3,"1,1,1-tribromoheptane",62127-64-4,150.0,1500.0,145.793346088,-0.43579547772737,0.0039121186331504,-7.7409331021434e-06,7.2145857029429e-09,-3.2620308848541e-12,5.7540678253915e-16
C7H13Cl,cis-1-chloro-1-heptene,53268-66-9,150.0,1500.0,193.92777696293,-1.1269148837932,0.0059988912488052,-1.1312437056014e-05,1.0764541022642e-08,-5.1275589585581e-12,9.67704849949e-16
C7H13Cl,trans-1-chloro-1-heptene,53268-67-0,150.0,1500.0,193.92777696293,-1.1269148837932,0.0059988912488052,-1.1312437056014e-05,1.0764541022642e-08,-5.1275589585581e-12,9.67704849949e-16
C7H13Cl,1-chloro-1-heptene,2384-75-0,150.0,1500.0,193.92777696293,-1.1269148837932,0.0059988912488052,-1.1312437056014e-05,1.0764541022642e-08,-5.1275589585581e-12,9.67704849949e-16
C7H13Cl,2-chloro-1-heptene,65786-11-0,150.0,1500.0,193.92777696293,-1.1269148837932,0.0059988912488052,-1.1312437056014e-05,1.0764541022642e-08,-5.1275589585581e-12,9.67704849949e-16
C7H13Cl,4-chloro-3-heptene,2431-24-5,150.0,1500.0,193.92777696293,-1.1269148837932,0.0059988912488052,-1.1312437056014e-05,1.0764541022642e-08,-5.1275589585581e-12,9.67704849949e-16
C7H13Cl3,"1,1,1-trichloroheptane",3922-26-7,150.0,1500.0,153.82090071887,-0.48969369480575,0.0039970057207539,-7.8676165427673e-06,7.4657367568955e-09,-3.500897488697e-12,6.4838934789713e-16
C7H13F,cis-1-fluoro-1-heptene,28028-91-3,150.0,1500.0,177.6613525062,-1.0009139930968,0.0054149111968114,-9.9322719389478e-06,9.0996733245516e-09,-4.1528537745449e-12,7.5074783271711e-16
C7H13F,trans-1-fluoro-1-heptene,28028-92-4,150.0,1500.0,177.6613525062,-1.0009139930968,0.0054149111968114,-9.9322719389478e-06,9.0996733245516e-09,-4.1528537745449e-12,7.5074783271711e-16
C7H13F3,"1,1,1-trifluoroheptane",693-09-4,150.0,1500.0,8.1040180781402,0.85724277817815,-0.00057975823497868,-2.3415622396305e-08,1.8807447731603e-10,-2.456981321813e-14,-1.7007602982149e-17
C7H13I,cis-1-iodo-1-heptene,63318-29-6,150.0,1500.0,198.15091240008,-1.1481527760135,0.0061434177925559,-1.1676197945009e-05,1.1161182381295e-08,-5.3228378415823e-12,1.0034914763469e-15
C7H13I,trans-1-iodo-1-heptene,60595-37-1,150.0,1500.0,198.15091240008,-1.1481527760135,0.0061434177925559,-1.1676197945009e-05,1.1161182381295e-08,-5.3228378415823e-12,1.0034914763469e-15
C7H13N,heptanenitrile,629-08-3,150.0,1500.0,138.19304428667,-0.51977020655525,0.0035634915870018,-6.6285557374915e-06,6.1015431137165e-09,-2.8155033702751e-12,5.1754656931426e-16
C7H13NO,hexyl isocyanate,2525-62-4,150.0,1500.0,159.07188008125,-1.014933740723,0.0067295291339351,-1.4468786686854e-05,1.5131817067276e-08,-7.6968992051463e-12,1.5194679186055e-15
C7H14,ethylcyclopentane,1640-89-7,150.0,1500.0,98.924877941564,-0.64386545964031,0.00444036072979,-8.3276376528729e-06,7.6449353626616e-09,-3.4873915257703e-12,6.3007366788736e-16
C7H14,"1,1-dimethylcyclopentane",1638-26-2,150.0,1500.0,62.36916756201,-0.077633675203194,0.0019345806910918,-3.491784044561e-06,3.0862316249759e-09,-1.422653554293e-12,2.6986879042639e-16
C7H14,"1,2-dimethylcyclopentane",2452-99-5,150.0,1500.0,74.025558585227,-0.24497692048787,0.0029705357242854,-6.2169078976293e-06,6.4425639068899e-09,-3.3385417776186e-12,6.7984830452722e-16
C7H14,"cis-1,2-dimethylcyclopentane",1192-18-3,150.0,1500.0,60.395601391407,-0.049776683991499,0.0018385393427138,-3.3507765951174e-06,2.9796338616564e-09,-1.3815532436196e-12,2.6343371696561e-16
C7H14,"trans-1,2-dimethylcyclopentane",822-50-4,150.0,1500.0,58.628093957772,-0.025188756434236,0.0017433816955218,-3.1869872459869e-06,2.8337545744535e-09,-1.3159549040241e-12,2.516605425108e-16
C7H14,"1,3-dimethylcyclopentane",2453-07-01 00:00:00,150.0,1500.0,72.183497655623,-0.23888088509455,0.0028966165546614,-6.0622056108445e-06,6.2822463686604e-09,-3.2554651008765e-12,6.6293087722485e-16
C7H14,"cis-1,3-dimethylcyclopentane",2532-58-3,150.0,1500.0,58.635041427298,-0.025256679417463,0.0017439058231636,-3.1883009142188e-06,2.8351419739454e-09,-1.3166194175794e-12,2.5178017267833e-16
C7H14,"trans-1,3-dimethylcyclopentane",1759-58-6,150.0,1500.0,58.635041427298,-0.025256679417463,0.0017439058231636,-3.1883009142188e-06,2.8351419739454e-09,-1.3166194175794e-12,2.5178017267833e-16
C7H14,methylcyclohexane,108-87-2,150.0,1500.0,60.425205628718,-0.30815406227658,0.0033508410743868,-6.4788820747931e-06,5.9672905425177e-09,-2.7168252435858e-12,4.8940455811905e-16
C7H14,cycloheptane,291-64-5,150.0,1500.0,71.136589583428,-0.46034452822693,0.0039212686871922,-7.4531268447333e-06,6.8356359744911e-09,-3.1087850865652e-12,5.60105208256e-16
C7H14,1-heptene,592-76-7,150.0,1500.0,115.5110492987,-0.62832094889196,0.0038940315245781,-7.3817389780307e-06,6.9850608453536e-09,-3.3099942484305e-12,6.2285975611864e-16
C7H14,2-heptene,592-77-8,150.0,1500.0,131.34631439182,-0.61384393415168,0.0043803480898752,-8.8943332788372e-06,8.8926984142792e-09,-4.3947454223709e-12,8.5277960025573e-16
C7H14,cis-2-heptene,6443-92-1,150.0,1500.0,125.54418279326,-0.60208018940406,0.003875313612981,-7.0698436813453e-06,6.417005748387e-09,-2.9348943144799e-12,5.3736764106618e-16
C7H14,trans-2-heptene,14686-13-6,150.0,1500.0,101.78959818812,-0.24347953148499,0.0023848290450522,-4.2461384706525e-06,3.6943578732281e-09,-1.6347512103721e-12,2.9346469604111e-16
C7H14,3-heptene,592-78-9,150.0,1500.0,129.74615577466,-0.60636562994447,0.0043269834264917,-8.7859758852029e-06,8.7843609375165e-09,-4.3412053596335e-12,8.4239040384623e-16
C7H14,3-heptene (mixed isomers),25339-56-4,150.0,1500.0,126.24925114875,-0.59002292793873,0.0042103630286173,-8.5491771961071e-06,8.5476057744334e-09,-4.2242016538638e-12,8.1968638715878e-16
C7H14,cis-3-heptene,7642-10-06 00:00:00,150.0,1500.0,140.36335638548,-0.81326801928481,0.0047635395519152,-8.7357759778016e-06,7.9901426261767e-09,-3.6677191665839e-12,6.7144462919067e-16
C7H14,trans-3-heptene,14686-14-7,150.0,1500.0,118.5388149715,-0.48105070214145,0.0033954267013619,-6.1653323703437e-06,5.5262372688873e-09,-2.4957863110936e-12,4.5217359835694e-16
C7H14,2-methyl-1-hexene,6094-02-06 00:00:00,150.0,1500.0,107.61985456378,-0.30210826500964,0.0027069903302844,-4.9484760515245e-06,4.4109120954751e-09,-1.9813895019141e-12,3.5789953812407e-16
C7H14,3-methyl-1-hexene,3404-61-3,150.0,1500.0,117.95157089231,-0.45835334174056,0.0033110927053188,-5.9835744190261e-06,5.3119846331297e-09,-2.3724199178676e-12,4.2518776929229e-16
C7H14,4-methyl-1-hexene,3769-23-1,150.0,1500.0,135.74382873429,-0.71031287815979,0.0044235006718373,-8.1942397490935e-06,7.5128407981821e-09,-3.4454802153195e-12,6.2923954381635e-16
C7H14,5-methyl-1-hexene,3524-73-0,150.0,1500.0,125.64910560731,-0.56031677647134,0.0038679871229114,-7.3237676459464e-06,6.8586547900863e-09,-3.2153552746912e-12,5.9964067850003e-16
C7H14,2-methyl-2-hexene,2738-19-4,150.0,1500.0,134.47716232683,-0.7057477084659,0.0045085937826492,-8.6671979671311e-06,8.2891904898122e-09,-3.9587387031658e-12,7.4903494396922e-16
C7H14,3-methyl-cis2-hexene,10574-36-4,150.0,1500.0,134.47716232683,-0.7057477084659,0.0045085937826492,-8.6671979671311e-06,8.2891904898122e-09,-3.9587387031658e-12,7.4903494396922e-16
C7H14,3-methyl-trans-2-hexene,20710-38-7,150.0,1500.0,134.47716232683,-0.7057477084659,0.0045085937826492,-8.6671979671311e-06,8.2891904898122e-09,-3.9587387031658e-12,7.4903494396922e-16
C7H14,4-methyl-cis2-hexene,3683-19-0,150.0,1500.0,136.37061648725,-0.73063872434182,0.0045953366177871,-8.7784896271592e-06,8.3441181005301e-09,-3.962321562142e-12,7.4604557883311e-16
C7H14,4-methyl-trans-2-hexene,3683-22-5,150.0,1500.0,136.37061648725,-0.73063872434182,0.0045953366177871,-8.7784896271592e-06,8.3441181005301e-09,-3.962321562142e-12,7.4604557883311e-16
C7H14,5-methyl-cis2-hexene,13151-17-2,150.0,1500.0,136.37061648725,-0.73063872434182,0.0045953366177871,-8.7784896271592e-06,8.3441181005301e-09,-3.962321562142e-12,7.4604557883311e-16
C7H14,5-methyl-trans-2-hexene,7385-82-2,150.0,1500.0,136.37061648725,-0.73063872434182,0.0045953366177871,-8.7784896271592e-06,8.3441181005301e-09,-3.962321562142e-12,7.4604557883311e-16
C7H14,2-methyl-cis3-hexene,15840-60-5,150.0,1500.0,136.37061648725,-0.73063872434182,0.0045953366177871,-8.7784896271592e-06,8.3441181005301e-09,-3.962321562142e-12,7.4604557883311e-16
C7H14,2-methyl-trans-3-hexene,692-24-0,150.0,1500.0,136.37061648725,-0.73063872434182,0.0045953366177871,-8.7784896271592e-06,8.3441181005301e-09,-3.962321562142e-12,7.4604557883311e-16
C7H14,3-methyl-cis3-hexene,4914-89-0,150.0,1500.0,134.47716232683,-0.7057477084659,0.0045085937826492,-8.6671979671311e-06,8.2891904898122e-09,-3.9587387031658e-12,7.4903494396922e-16
C7H14,3-methyl-trans-3-hexene,3899-36-3,150.0,1500.0,134.47716232683,-0.7057477084659,0.0045085937826492,-8.6671979671311e-06,8.2891904898122e-09,-3.9587387031658e-12,7.4903494396922e-16
C7H14,2-ethyl-1-pentene,3404-71-5,150.0,1500.0,113.24734154925,-0.38329010115689,0.0030257755453112,-5.4943599947483e-06,4.880163470609e-09,-2.1808350096727e-12,3.9133674810695e-16
C7H14,3-ethyl-1-pentene,4038-04-04 00:00:00,150.0,1500.0,117.95157089231,-0.45835334174056,0.0033110927053188,-5.9835744190261e-06,5.3119846331297e-09,-2.3724199178676e-12,4.2518776929229e-16
C7H14,"2,3-dimethyl-1-pentene",3404-72-6,150.0,1500.0,125.33834653317,-0.55612911175176,0.0038570684002219,-7.3203755232762e-06,6.871065407048e-09,-3.2277039285607e-12,6.0295740978161e-16
C7H14,"2,4-dimethyl-1-pentene",2213-32-3,150.0,1500.0,125.33834653317,-0.55612911175176,0.0038570684002219,-7.3203755232762e-06,6.871065407048e-09,-3.2277039285607e-12,6.0295740978161e-16
C7H14,"3,3-dimethyl-1-pentene",3404-73-7,150.0,1500.0,147.53964754835,-0.85207363821097,0.0051655235289011,-9.8568959361572e-06,9.3089598690889e-09,-4.3725729982977e-12,8.1294052712271e-16
C7H14,"3,4-dimethyl-1-pentene",7385-78-6,150.0,1500.0,127.23180071705,-0.58102012793821,0.0039438112367842,-7.431667186321e-06,6.9259930209734e-09,-3.2312867891965e-12,5.9996804497777e-16
C7H14,"4,4-dimethyl-1-pentene",762-62-9,150.0,1500.0,147.53964754835,-0.85207363821097,0.0051655235289011,-9.8568959361572e-06,9.3089598690889e-09,-4.3725729982977e-12,8.1294052712271e-16
C7H14,3-ethyl-2-pentene,816-79-5,150.0,1500.0,134.47716232683,-0.7057477084659,0.0045085937826492,-8.6671979671311e-06,8.2891904898122e-09,-3.9587387031658e-12,7.4903494396922e-16
C7H14,"2,3-dimethyl-2-pentene",10574-37-5,150.0,1500.0,134.16640323613,-0.70156004352811,0.0044976750589627,-8.6638058423564e-06,8.3016011045424e-09,-3.9710873558831e-12,7.5235167502049e-16
C7H14,"2,4-dimethyl-2-pentene",625-65-0,150.0,1500.0,136.05985741307,-0.72645105962357,0.0045844178951125,-8.7750975045368e-06,8.356528717557e-09,-3.9746702160511e-12,7.4936231012358e-16
C7H14,"3,4-dimethyl-cis2-pentene",4914-91-4,150.0,1500.0,136.05985741307,-0.72645105962357,0.0045844178951125,-8.7750975045368e-06,8.356528717557e-09,-3.9746702160511e-12,7.4936231012358e-16
C7H14,"3,4-dimethyl-trans-2-pentene",4914-92-5,150.0,1500.0,136.05985741307,-0.72645105962357,0.0045844178951125,-8.7750975045368e-06,8.356528717557e-09,-3.9746702160511e-12,7.4936231012358e-16
C7H14,"4,4-dimethyl-cis2-pentene",762-63-0,150.0,1500.0,158.26115844112,-1.0223955862525,0.0058928730245675,-1.1311617919057e-05,1.0794423181336e-08,-5.1195392866862e-12,9.5934542764421e-16
C7H14,"4,4-dimethyl-trans-2-pentene",690-08-4,150.0,1500.0,158.26115844112,-1.0223955862525,0.0058928730245675,-1.1311617919057e-05,1.0794423181336e-08,-5.1195392866862e-12,9.5934542764421e-16
C7H14,3-methyl-2-ethyl-1-butene,7357-93-9,150.0,1500.0,125.33834653317,-0.55612911175176,0.0038570684002219,-7.3203755232762e-06,6.871065407048e-09,-3.2277039285607e-12,6.0295740978161e-16
C7H14,"2,3,3-trimethyl-1-butene",594-56-9,150.0,1500.0,120.72617205682,-0.46012119873387,0.0033581338981892,-6.038375329986e-06,5.2859397989967e-09,-2.315326238324e-12,4.0616889780043e-16
C7H14,"3,4-dimethylpent-2-ene",24910-63-2,150.0,1500.0,120.72617205682,-0.46012119873387,0.0033581338981892,-6.038375329986e-06,5.2859397989967e-09,-2.315326238324e-12,4.0616889780043e-16
C7H14,"1,1,2,2-tetramethylcyclopropane",4127-47-3,150.0,1500.0,71.147918261354,-0.17057986772081,0.0024523776125254,-4.4155579845895e-06,3.8255647244207e-09,-1.6927872967296e-12,3.0704487475552e-16
C7H14,"1,1-diethylcyclopropane",1003-19-6,150.0,1500.0,70.331957999428,-0.16862357150778,0.0024242525071096,-4.3649181346378e-06,3.7816912149827e-09,-1.6733735564755e-12,3.0352352893646e-16
C7H14Br2,"1,1-dibromoheptane",59104-79-9,150.0,1500.0,204.00790499587,-1.0248272893178,0.0058276508378566,-1.1149296383604e-05,1.0704908008798e-08,-5.1417689546261e-12,9.784708758901e-16
C7H14Br2,"1,2-dibromoheptane",42474-21-5,150.0,1500.0,225.69489474272,-1.3054785624304,0.0073744889870625,-1.4937698174587e-05,1.5196793969515e-08,-7.6535125322077e-12,1.5096100992963e-15
