molecular formula,substance name,CAS No.,"temperature, Tmin (K)","temperature, Tmax (K)",A,B,C,D
C14H30S,8-thiapentadecane,629-65-2,250,1500,-0.00041245449570095097,5.14653638949743e-06,7.70656125607945e-08,-2.6542142718864803e-11
C14H30S,2-thiapentadecane,62155-09-3,250,1500,-0.000693988596239396,7.301974713171421e-06,7.33131708744047e-08,-2.5152170427312102e-11
C14H30S,3-thiapentadecane,2851-83-4,250,1500,-0.0006481015705936259,6.787187823410019e-06,7.42331493774893e-08,-2.5500358939060302e-11
C14H30S,4-thiapentadecane,66826-84-4,250,1500,-0.00041245449570095097,5.14653638949743e-06,7.70656125607945e-08,-2.6542142718864803e-11
C14H30S,1-tetradecanethiol,2079-95-0,250,1500,-0.000608207495312796,6.3353024455932e-06,7.56899787882376e-08,-2.6790473487039302e-11
C14H30S2,"8,9-dithiahexadecane",10496-16-9,250,1500,-0.00196461519513065,1.51664323985564e-05,5.28146110204632e-08,-1.95846663702673e-11
C14H31N,methyltridecylamine,45165-81-9,250,1500,-0.00155382792625294,1.1585659645369901e-05,7.1010025429489e-08,-2.48680900190301e-11
C14H31N,ethyldodecylamine,35902-57-9,250,1500,-0.0015347162676347301,1.14224433727694e-05,6.91259659956354e-08,-2.4221270066436702e-11
C14H31N,diheptylamine,2470-68-0,250,1500,-0.00156976263779846,1.1661222592044901e-05,7.02866774522432e-08,-2.46357816034564e-11
C14H31N,dimethyldodecylamine,112-18-5,250,1500,-0.00184047084789798,1.31429260165303e-05,8.56286329375587e-08,-3.05942560707668e-11
C14H31N,diethyldecylamine,6308-94-7,250,1500,-0.0019648573483868,1.36762117255849e-05,7.43928637047354e-08,-2.6817731034375897e-11
C14H31N,tetradecylamine,2016-42-4,250,1500,-0.0011701439080215599,9.18794176728826e-06,5.98662736062458e-08,-2.10394929224914e-11
C15H10N2O2,"diphenylmethane-4,4'-diisocyanate",101-68-8,250,1500,-0.00100248924583467,6.63128043477425e-06,3.72043577552378e-08,-1.3614154527062199e-11
C15H14,"2,3-diphenyl-1-propene",948-97-0,250,1500,-0.00135738789950355,6.728052593866861e-06,8.69919636634609e-08,-3.15756110940844e-11
C15H14,"1,3-diphenyl-1-propene",5209-18-7,250,1500,-0.00148757178782891,7.53308674380701e-06,9.4354491656613e-08,-3.42852044079192e-11
C15H14,"1,1-diphenyl-1-propene",778-66-5,250,1500,-0.00279916107145824,1.3521254407794302e-05,7.8544700224157e-08,-2.8586596675569303e-11
C15H14,"1,2-diphenyl-1-propene",779-51-1,250,1500,-0.00132337483154562,6.51866982046145e-06,8.50820675109901e-08,-3.0872707006490496e-11
C15H16,"2-methyl-1,1-diphenylethane",32341-92-7,250,1500,-0.0025818829214038197,1.33479964888854e-05,7.95642924472983e-08,-2.83790498674985e-11
C15H16,"1,1-diphenylpropane",1530-03-6,250,1500,-0.00229045360421157,1.1586066294759e-05,6.66293940016417e-08,-2.3814238778679802e-11
C15H16,"1,2-diphenylpropane",5814-85-7,250,1500,-0.00292806598145223,1.4652688588786801e-05,7.90139332467057e-08,-2.8262552189566898e-11
C15H16,"1,3-diphenylpropane",1081-75-0,250,1500,-0.00265989533494256,1.3348711582190302e-05,7.662922922227219e-08,-2.7296159423243202e-11
C15H16,"3-methyl-1,1-diphenylethane",32341-91-6,250,1500,-0.0025928230931475,1.3406123522072599e-05,7.9577961120453e-08,-2.8393571531197203e-11
C15H16,"2',4""-dimethyldiphenylmethane",21895-17-0,250,1500,-0.00211492497775969,1.14826598119564e-05,7.7854846582802e-08,-2.7686259959930298e-11
C15H16,"2,2-diphenylpropane",778-22-3,250,1500,-0.0037752815416407398,1.90776677095317e-05,7.77873454342803e-08,-2.77630257721988e-11
C15H16,"4',4""-dimethyldiphenylmethane",4957-14-6,250,1500,-0.00209522268306254,1.1377909637130198e-05,7.78218970763617e-08,-2.7656250676616398e-11
C15H16,"3',3""-dimethyldiphenylmethane",,250,1500,-0.0021550417555023897,1.16967548217686e-05,7.79160872074054e-08,-2.77447517133901e-11
C15H16,"2',3""-dimethyldiphenylmethane",21895-13-6,250,1500,-0.00214492300885722,1.1642652742249198e-05,7.7901364494877e-08,-2.77303216050243e-11
C15H16,"2',2""-dimethyldiphenylmethane",28122-29-4,250,1500,-0.0021248648310989602,1.15356068349651e-05,7.78707421253267e-08,-2.7701074937267397e-11
C15H16,"3',5'-dimethyldiphenylmethane",28122-27-2,250,1500,-0.0021550417555023897,1.16967548217686e-05,7.79160872074054e-08,-2.77447517133901e-11
C15H16,"3',4'-dimethyldiphenylmethane",13540-56-2,250,1500,-0.00211492497775969,1.14826598119564e-05,7.7854846582802e-08,-2.7686259959930298e-11
C15H16,"2',6'-dimethyldiphenylmethane",28122-29-4,250,1500,-0.0021248648310989602,1.15356068349651e-05,7.78707421253267e-08,-2.7701074937267397e-11
C15H16,"2',5'-dimethyldiphenylmethane",13540-50-6,250,1500,-0.00214492300885722,1.1642652742249198e-05,7.7901364494877e-08,-2.77303216050243e-11
C15H16,"2',3'-dimethyldiphenylmethane",62155-16-2,250,1500,-0.0021248648310989602,1.15356068349651e-05,7.78707421253267e-08,-2.7701074937267397e-11
C15H16,4-ethyldiphenylmethane,620-85-9,250,1500,-0.00240133735104975,1.24883550495937e-05,7.726184498231291e-08,-2.75105548570372e-11
C15H16,3-ethyldiphenylmethane,28122-24-9,250,1500,-0.00245820013090966,1.27900285358389e-05,7.73400433457239e-08,-2.75892498573613e-11
C15H16,2-ethyldiphenylmethane,28122-25-0,250,1500,-0.0024653717118692,1.28282203738231e-05,7.734888784940259e-08,-2.7598720501131804e-11
C15H16,"4-methyl-1,2-diphenylethane",14310-20-4,250,1500,-0.00249584781367435,1.2990868888739801e-05,7.73840249895141e-08,-2.76378731564607e-11
C15H16,"4-methyl-1,1-diphenylethane",3717-68-8,250,1500,-0.00257100703702356,1.3290282571436e-05,7.95502025200954e-08,-2.83643895930427e-11
C15H16,"3-methyl-1,2-diphenylethane",34403-06-0,250,1500,-0.00241186578367082,1.25440550665593e-05,7.727742898068731e-08,-2.75256188725664e-11
C15H16,"2-methyl-1,2-diphenylethane",34403-05-9,250,1500,-0.0024016430972865,1.24899715593822e-05,7.72623047899286e-08,-2.75109955503613e-11
C15H16,"2',4'-dimethyldiphenylmethane",28122-28-3,250,1500,-0.00213486410434599,1.15889372791321e-05,7.78862487819627e-08,-2.7715762416052602e-11
C15H16,"3',4""-dimethyldiphenylmethane",21895-16-9,250,1500,-0.0021248648310989602,1.15356068349651e-05,7.78707421253267e-08,-2.7701074937267397e-11
C15H16O,p-cumylphenol,599-64-4,250,1500,-0.00262296137300764,1.4297050541066199e-05,6.20157317747971e-08,-2.21636566036777e-11
C15H16O2,bisphenol a,'80-05-7',250,1500,-0.0020878763913241,1.3047647996823e-05,3.68525954244523e-08,-1.2963357534773801e-11
C15H18,1-pentylnaphthalene,86-89-5,250,1500,-0.00231751338035163,1.33808636366505e-05,7.404034497715759e-08,-2.6331305529478897e-11
C15H18,2-pentylnaphthalene,93-22-1,250,1500,-0.00208810267453465,1.22909265161759e-05,7.48624692148553e-08,-2.6591818107372197e-11
C15H18,"1,6-dimethyl-4-isopropylnaphthalene",483-78-3,250,1500,-0.00210273350176531,1.23698204929007e-05,7.48837090489262e-08,-2.66127722847135e-11
C15H22,"1-pentyl-[1,2,3,4-tetrahydronaphthalene]",66359-06-6,250,1500,-0.00251525384388455,1.18326719483066e-05,8.65978235934838e-08,-3.07843051675501e-11
C15H22,"2-pentyl-[1,2,3,4-tetrahydronaphthalene]",66359-07-7,250,1500,-0.00245411733541122,1.1508343349545e-05,8.6530061282907e-08,-3.07075401591062e-11
C15H24,nonylbenzene,1081-77-2,250,1500,-0.00155334140262706,1.0403408933343902e-05,7.676928011490161e-08,-2.7197891618077497e-11
C15H24,"1,2,4-triisopropylbenzene",948-32-3,250,1500,-0.00155334140262706,1.0403408933343902e-05,7.676928011490161e-08,-2.7197891618077497e-11
C15H24,"1,3,5-triisopropylbenzene",717-74-8,250,1500,-0.00155334140262706,1.0403408933343902e-05,7.676928011490161e-08,-2.7197891618077497e-11
C15H24,"3,5-di-tert-butyltoluene",15181-11-0,250,1500,-0.00155334140262706,1.0403408933343902e-05,7.676928011490161e-08,-2.7197891618077497e-11
C15H24O,"2,4-di-tert-butyl-6-methylphenol",616-55-7,250,1500,-0.0019416583128557198,1.68478662920636e-05,4.10674869246027e-08,-1.52170954431783e-11
C15H24O,"4-nonylphenol, isomers",84852-15-3,250,1500,-0.00264320430782199,1.6084116803324696e-05,5.7759425663034906e-08,-2.1081669840320396e-11
C15H24O,4-nonylphenol,104-40-5,250,1500,-0.0019416583128557198,1.68478662920636e-05,4.10674869246027e-08,-1.52170954431783e-11
C15H24O,nonylphenol,25154-52-3,250,1500,-0.00157384300061984,1.3987847257735001e-05,3.57971370650592e-08,-1.31686164959146e-11
C15H24O,"2,6-di-tert-butyl-p-cresol",128-37-0,250,1500,-0.00237083438470848,2.0125605584089603e-05,4.66283465494023e-08,-1.73995539918103e-11
C15H24O,"2,4-di-tert-butyl-5-methylphenol",497-39-2,250,1500,-0.0019416583128557198,1.68478662920636e-05,4.10674869246027e-08,-1.52170954431783e-11
C15H28,"1,1-dicyclohexylpropane",54934-91-7,250,1500,-0.0030103765361123,8.667723868727451e-06,1.13297992064499e-07,-4.02630042795721e-11
C15H28,"1,2-dicyclohexylpropane",41851-34-7,250,1500,-0.00029229774183908903,-3.9558390883231005e-06,1.2496423377969801e-07,-4.43653391019491e-11
C15H28,"1,3-dicyclohexylpropane",3178-24-3,250,1500,-0.00030914681232124,-4.02223930428091e-06,1.30000326203196e-07,-4.6168136349267395e-11
C15H28,"2,2-dicyclohexylpropane",54934-90-6,250,1500,-0.000295876729704081,-3.96984070473324e-06,1.2602831863329002e-07,-4.4746262279532894e-11
C15H28,1-decylcyclopentene,62184-75-2,250,1500,-0.0028114079234306,1.59330228757174e-05,8.01893549086521e-08,-2.72673598061243e-11
C15H28,1-pentadecyne,765-13-9,250,1500,-0.0017989603817766603,1.4325335515416901e-05,7.68273790909113e-08,-2.70162563847402e-11
C15H28,2-pentadecyne,52112-25-1,250,1500,-0.00133368044607669,1.1313028684854e-05,8.063876815375059e-08,-2.8293196396067e-11
C15H28,3-pentadecyne,61886-61-1,250,1500,-0.0014376747048155199,1.1930660730036301e-05,8.05906362325799e-08,-2.8354531173634105e-11
C15H28O2,menthol 3-methylbutanoate,16409-46-4,250,1500,-0.00185089638281597,1.4116849890710199e-05,8.70105901366596e-08,-3.02133743614613e-11
C15H28O2,butyl 10-undecenoate,109-42-2,250,1500,-0.00185089638281597,1.4116849890710199e-05,8.70105901366596e-08,-3.02133743614613e-11
C15H29Br,cis-1-bromo-1-pentadecene,66374-76-3,250,1500,-0.0010099154382509198,7.402548455242771e-06,5.93477858365258e-08,-2.2129906434887198e-11
C15H29Br,trans-1-bromo-1-pentadecene,66374-77-4,250,1500,-0.0010099154382509198,7.402548455242771e-06,5.93477858365258e-08,-2.2129906434887198e-11
C15H29Br3,"1,1,1-tribromopentadecane",62127-71-3,250,1500,-0.000990832843446472,8.388527452548531e-06,2.8174483892028396e-08,-9.254149867277212e-12
C15H29Cl,cis-1-chloro-1-pentadecene,66374-78-5,250,1500,-0.000826718656582419,7.45593586395932e-06,7.09757685594952e-08,-2.60809142285905e-11
C15H29Cl,trans-1-chloro-1-pentadecene,66374-79-6,250,1500,-0.000826718656582419,7.45593586395932e-06,7.09757685594952e-08,-2.60809142285905e-11
C15H29Cl3,"1,1,1-trichloropentadecane",62108-59-2,250,1500,-0.00107525090420694,9.7199061064896e-06,5.36533786308373e-08,-1.96817364854601e-11
C15H29F,cis-1-fluoro-1-pentadecene,66291-42-7,250,1500,-0.00215992826265089,1.58554656468084e-05,6.37498125927145e-08,-2.12299209587574e-11
C15H29F,trans-1-fluoro-1-pentadecene,66291-43-8,250,1500,-0.00215992826265089,1.58554656468084e-05,6.37498125927145e-08,-2.12299209587574e-11
C15H29F3,"1,1,1-trifluoropentadecane",62127-00-8,250,1500,-0.00525739859613473,3.86464711569717e-05,3.56740075427073e-08,-1.08076832532655e-11
C15H29I,cis-1-iodo-1-pentadecene,66291-44-9,250,1500,-0.000720985343283563,6.77075921512735e-06,5.74115481430104e-08,-2.0816108544707802e-11
C15H29I,trans-1-iodo-1-pentadecene,66291-45-0,250,1500,-0.000720985343283563,6.77075921512735e-06,5.74115481430104e-08,-2.0816108544707802e-11
C15H29I3,"1,1,1-triiodopentadecane",,250,1500,-0.000502089812592857,6.0601052478446e-06,3.10092264682078e-08,-1.04190355268797e-11
C15H29N,pentadecanenitrile,18300-91-9,250,1500,-0.000955392412522868,8.45130576277481e-06,6.168424394085539e-08,-2.1798023926536602e-11
C15H30,2-methyl-1-tetradecene,52254-38-3,250,1500,-0.0019317753354935398,1.3614410409515302e-05,7.93560198821739e-08,-2.8183791732447198e-11
C15H30,8-pentadecene,15430-98-5,250,1500,-0.00203190494947692,1.56029779378795e-05,7.39698300071511e-08,-2.6098172810611e-11
C15H30,1-pentadecene,13360-61-7,250,1500,-0.00205506001499604,1.5444397169256e-05,6.902247392447999e-08,-2.4363025739679e-11
C15H30,7-pentadecene,15430-98-5,250,1500,-0.00203190494947692,1.56029779378795e-05,7.39698300071511e-08,-2.6098172810611e-11
C15H30,"1-ethyl-1-methyl-2,4-diisopropylcyclohexane, [1R-(1alpha,2beta,4beta)]",515-12-8,250,1500,-6.44838268717704e-05,-4.1146606851707295e-07,1.09529440068315e-07,-3.85826798767467e-11
C15H30,nonylcyclohexane,'2883-02-5',250,1500,-0.0023302691115109396,1.2146815360324302e-05,9.350788898107249e-08,-3.28302233035484e-11
C15H30,decylcyclopentane,1795-21-7,250,1500,-0.0017581179461093,7.84034125700966e-06,9.66159500783785e-08,-3.5584353266429706e-11
C15H30,cyclopentadecane,295-48-7,250,1500,-0.00135391467879761,-3.37835253207466e-06,1.40624173828375e-07,-5.09163441012885e-11
C15H30Br2,"1,1-dibromopentadecane",62168-32-5,250,1500,-0.000355099390955227,4.43459047867083e-06,4.54335860258096e-08,-1.68182115565342e-11
C15H30Cl2,"1,1-dichloropentadecane",822-15-1,250,1500,-0.000714971676330558,7.45787553725285e-06,6.1576510944869e-08,-2.2496721233813e-11
C15H30F2,"1,1-difluoropentadecane",62127-04-2,250,1500,-0.0013141685911595199,1.0676516657064e-05,8.306131842577961e-08,-3.11687388618806e-11
C15H30I2,"1,1-diiodopentadecane",66325-78-8,250,1500,-0.000789184355669498,8.07342313351841e-06,3.5265200537506e-08,-1.0796450431044199e-11
C15H30O,1-pentadeceN-3-ol,99814-65-0,250,1500,0.000958506538454067,5.39722329462266e-07,7.379350676641309e-08,-2.7277697871950002e-11
C15H30O,8-pentadecanone,818-23-5,250,1500,-0.0010434713001599,8.40769090873283e-06,6.79437309916826e-08,-2.47239967876517e-11
C15H30O,pentadecanal,'2765-11-9',250,1500,-0.0010381453093242698,9.27486890998223e-06,6.23551771629821e-08,-2.1989423083865696e-11
C15H30O,2-pentadecanone,2345-28-0,250,1500,-0.0010434713001599,8.40769090873283e-06,6.79437309916826e-08,-2.47239967876517e-11
C15H30O2,heptyl octanoate,4265-97-8,250,1500,-0.00233806247059784,1.78197393427255e-05,8.55700574408602e-08,-3.0142887805329e-11
C15H30O2,ethyl tridecanoate,28267-29-0,250,1500,-0.002365448795042,1.80284665128876e-05,8.657236143626e-08,-3.04959591691182e-11
C15H30O2,methyl tetradecanoate,124-10-7,250,1500,-0.00235852717772577,1.7975712825611898e-05,8.63190392095134e-08,-3.04067239425941e-11
C15H30O2,isopropyl dodecanoate,10233-13-3,250,1500,-0.00235165597294383,1.7923343361696898e-05,8.60675620162045e-08,-3.03181386471039e-11
C15H30O2,propyl dodecanoate,3681-78-5,250,1500,-0.0023448345957771,1.7871353663133103e-05,8.58179084490626e-08,-3.0230195741727696e-11
C15H30O2,tridecyl acetate,1072-33-9,250,1500,-0.000656480841200814,5.6495562239330705e-06,3.5685852371895895e-08,-1.27437438305801e-11
C15H30O2,octyl heptanoate,5132-75-2,250,1500,-0.00233133903088265,1.77684960826682e-05,8.532398825756661e-08,-3.0056207534143103e-11
C15H30O2,dodecyl propanoate,6221-93-8,250,1500,-0.000707230418330848,5.599711759469741e-06,3.81683911592487e-08,-1.3967417507653902e-11
C15H30O2,tetradecyl formate,5451-63-8,250,1500,-0.000872504084376338,7.3164496477411404e-06,3.5884711183088194e-08,-1.2534766481570401e-11
C15H30O2,pentadecanoic acid,1002-84-2,250,1500,-0.000746434405424139,6.5727351809559604e-06,4.61336502265539e-08,-1.6547506395131802e-11
C15H30O2,undecyl butanoate,'5461-02-9',250,1500,-0.0019668045044348398,1.53922620209168e-05,8.10666265051565e-08,-2.8385071763638103e-11
C15H30S,thiacyclohexadecane,295-68-1,250,1500,-0.0006159940305677509,-5.315694124855851e-06,1.3132067009319902e-07,-4.83322054091756e-11
C15H31Br,1-bromopentadecane,629-72-1,250,1500,-0.000802394598709986,7.3418632588240405e-06,5.662228285519731e-08,-2.0113310585724197e-11
C15H31Cl,1-chloropentadecane,'4862-03-7',250,1500,-0.0012121771940065,9.942310082633509e-06,6.59461375795695e-08,-2.32456322408293e-11
C15H31F,1-fluoropentadecane,1555-17-5,250,1500,-0.00150877878438399,1.2067209401468699e-05,7.32927940800392e-08,-2.5910640326005397e-11
C15H31I,1-iodopentadecane,35599-78-1,250,1500,-0.000518990773990591,4.97927514100943e-06,3.83756242235354e-08,-1.36803929631165e-11
C15H31NO2,1-nitropentadecane,39220-65-0,250,1500,-0.0008432738472305781,6.961876325534371e-06,5.6021161539756e-08,-2.01452997812647e-11
C15H32,"2,2-dimethyltridecane",61869-04-3,250,1500,-0.00303228036065364,1.95863406037939e-05,7.87556935265998e-08,-2.7272906621065002e-11
C15H32,"2,3-dimethyltridecane",18435-20-6,250,1500,-0.0023623893088710103,1.58402137333828e-05,8.0049230130356e-08,-2.7721480035067e-11
C15H32,2-methyltetradecane,1560-95-8,250,1500,-0.0022685021253914897,1.53133487335863e-05,7.7527186713237e-08,-2.6861686738470302e-11
C15H32,pentadecane,629-62-9,250,1500,0.00124764500032507,1.09143564900624e-05,7.50799611666101e-08,-2.5910202257568602e-11
C15H32,"2,4-dimethyltridecane",61868-05-1,250,1500,-0.00255591827726769,1.69903978434591e-05,7.97890674277672e-08,-2.7752606646496197e-11
C15H32,3-methyltetradecane,18435-22-8,250,1500,-0.00225427032393349,1.52290729220246e-05,7.75438581397869e-08,-2.6858296601069603e-11
C15H32O,1-pentadecanol,629-76-5,250,1500,-0.000860771374139954,6.90346591899555e-06,4.9795587330279403e-08,-1.77399526232895e-11
C15H32O,2-pentadecanol,1653-34-5,250,1500,-0.00113705362552698,9.26377006036985e-06,7.4016951359696e-08,-2.6296949919541104e-11
C15H32O,3-pentadecanol,53346-71-7,250,1500,-0.000995063465085036,8.039619046978799e-06,6.098197348226581e-08,-2.16994372696522e-11
C15H32O,"2,8-dimethyl-6-isobutylnonanol-4",10143-20-1,250,1500,-0.000995063465085036,8.039619046978799e-06,6.098197348226581e-08,-2.16994372696522e-11
C15H32O2,"1,4-pentadecanediol",,250,1500,-0.00027802403972969797,3.4586114617617996e-06,3.43576683835097e-08,-1.2018047508651401e-11
C15H32O2,"1,15-pentadecanediol",14722-40-8,250,1500,-0.000304320145886887,3.6095234055665397e-06,3.40508071524571e-08,-1.1953682118703698e-11
C15H32O2,"1,3-pentadecanediol",,250,1500,-0.00035059943914351603,3.87274894056144e-06,3.4487040978979395e-08,-1.2133234748458199e-11
C15H32O2,"1,2-pentadecanediol",33968-47-7,250,1500,-0.000391973016549339,4.1123816329996396e-06,3.45316147795237e-08,-1.21858185357879e-11
C15H32S,5-thiahexadecane,66271-83-8,250,1500,-0.00037552193405815696,4.91249400460139e-06,7.32638591086147e-08,-2.5164067459361798e-11
C15H32S,2-pentadecanethiol,62155-05-9,250,1500,-0.0010574798267759301,9.39345684906103e-06,6.87484192072774e-08,-2.4249421861562396e-11
C15H32S,2-thiahexadecane,7289-45-4,250,1500,-0.0006269681161242321,6.83766617650561e-06,6.99180655318493e-08,-2.39252816989652e-11
C15H32S,3-thiahexadecane,66271-81-6,250,1500,-0.000587315207193208,6.3873234656525005e-06,7.071345203363699e-08,-2.42266131529627e-11
C15H32S,4-thiahexadecane,66271-82-7,250,1500,-0.00037552193405815696,4.91249400460139e-06,7.32638591086147e-08,-2.5164067459361798e-11
C15H32S,1-pentadecanethiol,25276-70-4,250,1500,-0.0005517740977339139,5.94692227218717e-06,7.2120477655889e-08,-2.5476795855419602e-11
C15H33N,diethylundecylamine,54334-64-4,250,1500,-0.00175321566290138,1.24220625012112e-05,7.11265134845937e-08,-2.5568947023390197e-11
C15H33N,triisopentylamine,645-41-0,250,1500,-0.00155658017137769,1.12529508737014e-05,7.12674407128953e-08,-2.5481544264694802e-11
C15H33N,tris(2-methylbutyl)amine,620-43-9,250,1500,-0.00155658017137769,1.12529508737014e-05,7.12674407128953e-08,-2.5481544264694802e-11
C15H33N,tripentylamine,621-77-2,250,1500,-0.0020130205802913396,1.42967961293449e-05,6.9617862279038e-08,-2.4865437945566802e-11
C15H33N,dimethyltridecylamine,17373-29-4,250,1500,-0.00164739203697842,1.20311370951694e-05,8.196857782177711e-08,-2.9212391452519e-11
C15H33N,ethyltridecylamine,59570-06-8,250,1500,-0.0013641793354286801,1.03711817445981e-05,6.530978297180509e-08,-2.28237682773775e-11
C15H33N,pentadecylamine,2570-26-5,250,1500,-0.00123644075615976,1.01327806903862e-05,6.64400470284795e-08,-2.3039214926045602e-11
C15H33N,methyltetradecylamine,29369-63-9,250,1500,-0.00138325460807582,1.05318645192955e-05,6.69468513860303e-08,-2.33868667733206e-11
C16H10,fluoranthene,206-44-0,250,1500,-0.00279388588856419,1.3521157139537801e-05,5.5474696696121906e-08,-1.96548121790904e-11
C16H10,pyrene,129-00-0,250,1500,-0.00332786533181388,1.8069873341664604e-05,5.19460621032061e-08,-1.61528947829341e-11
C16H12,1-phenylnaphthalene,605-02-7,250,1500,-0.00288295746284572,1.4868888146961498e-05,6.30059402416325e-08,-2.19356809015988e-11
C16H16,"1,1-diphenyl-1-butene",1726-14-3,250,1500,-0.00260788368054492,1.2987882552813499e-05,7.683718529192751e-08,-2.8017652757630102e-11
